,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
8498,1,0,1,0,57.72054794520548,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8500,1,0,0,0,37.31232876712329,1.0547945205479452,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8505,1,1,1,1,35.12602739726027,2.5506849315068494,1,0,1,1,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8513,1,0,0,0,59.38630136986301,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8514,1,0,1,1,44.81917808219178,11.895890410958904,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8520,1,0,1,0,40.5013698630137,9.306849315068494,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
8522,1,1,1,1,42.35890410958904,7.136986301369863,1,1,1,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8523,1,0,1,0,57.50410958904109,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8531,1,0,1,0,33.76712328767123,1.4684931506849317,1,0,0,0,2.0,False,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8532,0,0,1,0,45.865753424657534,1.8027397260273967,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8535,0,1,1,1,42.298630136986304,7.136986301369863,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8536,0,1,1,0,24.71780821917808,2.3013698630136985,1,0,1,0,1.0,False,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8538,1,0,1,0,55.64657534246575,1.6356164383561644,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8539,1,1,1,0,60.85479452054795,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8541,0,1,1,1,25.82191780821918,0.6356164383561644,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8542,1,1,1,0,32.00547945205479,9.556164383561644,1,1,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8545,1,0,1,0,62.013698630136986,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8548,0,0,1,0,45.8,3.4712328767123286,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8549,1,0,1,0,35.40821917808219,5.638356164383562,1,0,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8553,1,0,1,1,50.44109589041096,27.654794520547945,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8558,0,0,1,0,23.0027397260274,4.134246575342465,1,1,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8561,1,0,0,0,26.186301369863013,5.972602739726027,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8563,0,1,0,1,51.18904109589041,6.638356164383562,1,0,0,1,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8566,1,0,1,0,26.23013698630137,0.4684931506849315,1,1,1,0,1.0,False,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
8567,0,1,1,0,46.29041095890411,0.96986301369863,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
8576,1,0,1,0,44.21643835616438,5.972602739726027,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8579,1,0,1,0,43.24383561643835,13.476712328767125,1,0,0,0,1.0,True,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
8580,1,1,1,0,33.4027397260274,8.556164383561644,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8582,1,0,1,2,37.26027397260274,15.646575342465754,1,0,1,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8583,1,0,1,2,37.26027397260274,15.646575342465754,1,0,1,0,4.0,True,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8585,1,1,1,0,39.26027397260274,5.304109589041096,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8590,1,1,1,0,40.915068493150685,10.136986301369864,1,0,0,0,2.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8592,0,1,0,0,39.84109589041096,1.2164383561643837,1,1,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
8595,1,1,0,1,29.145205479452056,2.7205479452054795,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8596,1,1,1,0,59.12602739726027,14.97808219178082,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8597,1,0,1,1,40.68493150684932,0.6356164383561644,1,0,0,1,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8598,1,0,1,0,55.05205479452055,9.556164383561644,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8603,1,0,1,0,52.2,9.942465753424658,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8606,0,1,1,0,54.75616438356165,2.441095890410959,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8608,1,0,0,0,27.663013698630134,8.361643835616439,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
8614,0,0,1,1,40.47671232876712,2.9397260273972603,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
8615,1,1,1,0,59.07671232876712,9.613698630136986,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8616,1,0,1,0,59.25479452054795,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8618,1,0,1,0,47.38630136986301,5.6876712328767125,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8621,0,0,1,0,37.13424657534247,10.863013698630136,1,0,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8624,1,1,1,0,46.43561643835616,7.361643835616438,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8626,0,0,1,0,59.56712328767123,8.613698630136986,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8627,1,1,1,0,31.06027397260274,3.276712328767123,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
8628,0,0,1,0,37.17808219178082,14.695890410958905,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8631,1,1,0,0,60.31232876712329,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8632,1,0,1,0,56.0,5.443835616438356,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8634,1,0,1,0,60.917808219178085,29.04109589041096,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8645,0,1,1,2,30.46849315068493,7.027397260273973,1,0,0,0,4.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8647,0,0,1,1,36.15890410958904,10.10958904109589,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8648,1,0,1,0,64.6,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8653,1,0,1,0,62.6,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8655,1,1,1,2,36.05479452054794,16.865753424657534,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8659,0,1,1,1,40.78630136986301,4.6876712328767125,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8663,1,0,0,0,42.56438356164384,2.2356164383561645,1,1,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8664,1,0,1,0,54.347945205479455,8.821917808219178,1,0,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
8666,0,0,1,0,39.14520547945205,2.405479452054794,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8667,0,1,1,1,37.74794520547945,4.575342465753424,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8668,1,0,1,0,51.85479452054795,8.158904109589042,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8673,0,1,1,1,28.265753424657536,0.8164383561643835,1,0,1,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8676,0,0,1,0,52.273972602739725,5.071232876712329,1,0,1,0,2.0,True,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8677,0,0,1,0,52.273972602739725,5.071232876712329,1,0,1,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8678,0,1,0,1,47.08767123287672,0.4876712328767123,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8680,1,1,1,1,28.854794520547944,0.3205479452054794,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
8682,1,0,1,1,36.95342465753425,3.5753424657534247,1,1,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8683,1,0,1,1,37.71780821917808,5.156164383561644,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8690,1,1,1,0,55.293150684931504,20.58630136986301,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8691,0,0,1,1,43.32054794520548,22.167123287671235,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8692,1,0,1,0,67.04931506849314,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8694,0,0,1,0,44.153424657534245,2.73972602739726,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8695,1,0,0,2,32.61643835616438,4.657534246575342,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8698,0,0,0,0,43.43287671232877,0.8164383561643835,1,0,1,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
8700,1,0,0,0,29.175342465753424,5.49041095890411,1,0,1,0,2.0,False,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
8701,0,1,1,0,61.93150684931507,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8702,1,0,1,2,33.56986301369863,9.578082191780824,1,1,0,0,3.0,True,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
8704,1,0,0,0,64.16164383561645,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8707,0,1,1,0,38.54794520547945,0.5726027397260274,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8708,1,1,1,1,36.394520547945206,12.161643835616438,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
8712,1,0,1,0,37.64931506849315,6.323287671232877,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8713,0,1,1,1,39.131506849315066,4.408219178082192,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8715,0,1,1,2,41.16986301369863,3.4904109589041097,1,0,1,0,4.0,False,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
8717,0,1,1,2,27.09315068493151,2.73972602739726,1,0,0,0,4.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8718,0,1,1,2,27.09315068493151,2.73972602739726,1,0,0,0,4.0,True,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8719,1,0,1,1,24.556164383561644,4.071232876712329,1,0,1,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8720,0,1,0,0,66.38356164383562,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8722,1,0,0,0,53.04109589041096,5.238356164383561,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8723,1,0,1,0,61.512328767123286,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8724,0,1,1,1,41.131506849315066,10.536986301369865,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8727,0,1,0,0,40.73698630136986,18.915068493150685,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8729,0,1,1,0,51.44109589041096,7.326027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8730,0,1,1,0,33.728767123287675,6.742465753424658,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
8732,1,0,1,0,42.654794520547945,4.49041095890411,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8735,1,0,1,2,35.12602739726027,15.498630136986302,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8736,0,0,1,0,60.73972602739726,3.0712328767123287,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8737,0,0,0,1,30.26027397260274,2.572602739726028,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
8739,1,0,1,0,47.33972602739726,11.953424657534246,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8741,0,0,1,0,46.46027397260274,0.8164383561643835,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8742,1,0,1,1,43.45479452054794,3.778082191780822,1,1,1,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8743,0,0,1,0,32.723287671232875,6.197260273972603,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8745,1,0,1,0,41.89315068493151,12.824657534246576,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8746,0,1,1,0,40.55616438356165,0.6136986301369863,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8747,1,0,1,2,37.99452054794521,8.241095890410959,1,1,0,0,3.0,False,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8751,1,1,1,0,40.16438356164384,2.904109589041096,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
8752,1,0,1,0,48.97534246575343,6.449315068493151,1,1,1,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8753,1,1,1,3,35.18630136986302,2.068493150684932,1,0,0,0,5.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8754,1,0,1,0,60.35616438356164,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8755,0,1,1,0,37.394520547945206,3.4493150684931506,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8756,1,0,0,0,26.389041095890413,5.323287671232877,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
8757,0,1,1,0,54.84109589041096,5.534246575342466,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8758,1,0,1,1,47.37808219178082,3.367123287671233,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8759,0,1,1,0,50.42739726027397,16.33150684931507,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8760,1,1,1,0,67.9013698630137,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8761,1,0,1,2,38.89041095890411,3.5753424657534247,1,0,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8762,0,0,1,0,38.51780821917808,3.778082191780822,1,1,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8763,1,0,1,2,29.96986301369863,6.156164383561644,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8764,1,0,1,0,39.57808219178082,8.66027397260274,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8767,0,0,1,0,26.980821917808218,3.408219178082192,1,0,1,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8768,0,1,1,0,46.106849315068494,9.704109589041096,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8769,1,0,1,0,46.2027397260274,0.2794520547945205,1,0,0,1,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8770,1,1,1,0,42.88219178082192,9.326027397260274,1,1,1,0,1.0,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
8771,0,0,1,0,47.58082191780822,12.454794520547946,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8772,1,0,1,0,62.37534246575343,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8773,1,0,0,2,30.284931506849315,1.1534246575342466,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8775,1,0,1,2,27.476712328767125,7.410958904109589,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8780,0,0,0,2,40.96438356164384,0.7753424657534247,1,0,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
8781,1,0,1,0,58.78356164383562,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8783,1,0,1,0,25.778082191780825,2.819178082191781,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8784,0,0,1,1,34.082191780821915,1.378082191780822,1,0,1,0,2.0,True,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8785,0,0,1,1,34.082191780821915,1.378082191780822,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8791,0,1,1,0,44.33972602739726,4.717808219178083,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8792,0,0,1,1,33.74246575342466,0.7972602739726027,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8795,1,0,0,1,53.94794520547945,1.295890410958904,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
8796,1,0,0,0,37.24657534246575,3.8,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8799,1,0,1,0,45.50684931506849,14.304109589041095,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8800,1,0,1,0,48.56164383561644,4.884931506849315,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
8802,1,0,1,0,57.23287671232877,9.04931506849315,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8803,1,0,1,0,56.44383561643836,0.3780821917808219,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8804,1,0,1,0,56.44383561643836,0.3780821917808219,1,0,0,0,2.0,True,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8805,0,0,1,1,44.73972602739726,3.8,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8806,0,1,1,0,53.35342465753425,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8807,1,0,1,0,41.48767123287672,2.7150684931506848,1,0,0,0,2.0,False,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8811,1,0,1,0,40.46849315068493,16.221917808219178,1,0,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8813,1,0,1,0,53.8027397260274,1.1287671232876713,1,0,1,0,2.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8814,0,0,1,0,36.66575342465753,2.7150684931506848,1,1,1,0,1.0,False,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8816,1,0,1,1,38.52054794520548,0.7150684931506849,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8821,1,1,1,1,31.945205479452056,2.210958904109589,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8823,0,1,1,1,31.594520547945205,13.471232876712328,1,0,0,0,3.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8828,0,0,1,0,49.3013698630137,11.052054794520547,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8830,0,1,0,0,46.68219178082192,11.386301369863014,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8831,1,0,1,3,39.106849315068494,0.6301369863013698,1,0,0,0,5.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8832,1,0,1,0,38.73972602739726,6.884931506849315,1,0,0,0,2.0,False,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
8833,1,1,1,0,53.61917808219178,2.9616438356164383,1,0,0,1,2.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8840,1,0,1,0,53.16712328767123,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8841,1,1,1,2,36.778082191780825,14.386301369863014,1,0,0,0,4.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8842,0,1,1,1,37.08767123287672,6.380821917808219,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8843,1,0,1,1,32.8986301369863,0.3780821917808219,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8844,0,1,1,1,31.88493150684932,13.723287671232876,1,0,1,0,3.0,False,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
8850,1,1,1,0,53.21095890410959,10.635616438356164,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8852,1,0,1,0,53.35342465753425,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8854,1,0,1,0,49.86027397260274,14.219178082191782,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8858,0,1,1,0,26.019178082191782,2.882191780821918,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8862,1,0,1,0,49.36438356164384,30.567123287671237,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8864,0,0,1,0,47.06575342465754,21.22465753424657,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8865,0,1,1,0,51.12602739726027,3.4657534246575343,1,0,0,0,2.0,True,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8866,1,1,1,0,42.23287671232877,11.304109589041095,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8867,1,0,1,0,40.0027397260274,21.64383561643836,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8868,1,0,1,0,61.84383561643836,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8870,1,0,1,2,27.88219178082192,9.3013698630137,1,0,0,0,4.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8873,1,0,1,3,32.40821917808219,9.04931506849315,1,0,0,0,5.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8874,1,0,1,0,56.08219178082192,25.39452054794521,1,0,0,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8877,1,1,0,0,49.24931506849315,16.726027397260275,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
8879,1,0,1,0,54.131506849315066,5.046575342465753,1,0,1,0,1.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8880,0,0,1,0,33.95616438356164,1.0438356164383562,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8884,1,0,1,0,51.81643835616438,2.210958904109589,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8888,0,1,0,0,34.88219178082192,5.717808219178083,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8889,1,1,1,0,59.4986301369863,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8893,1,0,1,0,58.895890410958906,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8899,1,0,1,0,47.84931506849315,20.895890410958906,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
